city,zone,latitude,longitude,year,month,week,temperature,humidity,rainfall,pop_density,previous_incidents
Tiruchirapalli,Ariyamangalam,10.810064,78.720986,2025,5,22,28.5,68.9,119.0,7818,23
Tiruchirapalli,Thuvakudi,10.752956,78.830112,2025,5,22,24.2,76.8,270.9,7049,7
Tiruchirapalli,Edamalaipatti Pudur,10.776544,78.67361,2025,5,22,22.8,80.7,253.2,3268,40
Tiruchirapalli,Senthaneerpuram,10.819999,78.684148,2025,5,22,31.7,51.5,175.0,8701,18
Tiruchirapalli,Manikandam,10.738831,78.637647,2025,5,22,24.1,64.9,224.8,10155,39
Salem,Mettur,11.78386,77.796605,2025,5,22,25.7,79.4,171.6,10646,23
Salem,Omalur,11.743163,78.046521,2025,5,22,30.5,84.9,81.5,7160,43
Salem,Yercadu,11.775337,78.211078,2025,5,22,28.8,63.3,163.9,13154,24
Salem,Salem,11.667494,78.150663,2025,5,22,28.1,55.0,132.1,4448,29
Salem,Edappadi,11.585847,77.839697,2025,5,22,25.8,70.9,200.3,2207,19
Salem,Sankari,11.474599,77.869162,2025,5,22,29.1,94.2,19.8,14214,35
Salem,Vazhappadi,11.657002,78.401244,2025,5,22,24.8,77.6,134.1,6953,27
Salem,Attur,11.59941,78.599066,2025,5,22,33.3,76.1,206.0,2180,15
Salem,Gangavalli,11.497384,78.65202,2025,5,22,33.9,56.4,201.3,5136,8
Chennai,Thiruvotriyur,13.164773,80.300387,2025,5,22,36.2,57.8,220.9,2609,36
Chennai,Manali,13.177337,80.268712,2025,5,22,35.5,48.3,104.7,11543,25
Chennai,Madhavaram,13.148179,80.230612,2025,5,22,36.8,82.4,223.6,5409,31
Chennai,Tondiarpet,13.126294,80.288429,2025,5,22,33.9,94.4,219.1,14699,29
Chennai,Royapuram,13.114361,80.295138,2025,5,22,36.1,72.5,151.8,5254,33
Chennai,Sholinganallur,12.894777,80.218789,2025,5,22,27.7,65.0,195.4,10402,27
Chennai,Ambattur,13.11849,80.15676,2025,5,22,32.3,47.5,49.1,9889,40
Chennai,Anna Nagar,13.08852,80.206771,2025,5,22,22.9,85.9,225.3,8844,22
Chennai,Teynampet,13.045034,80.250918,2025,5,22,36.6,75.6,246.6,3481,40
Chennai,Kodambakkam,13.051635,80.221131,2025,5,22,23.0,61.3,271.9,11254,46
Chennai,Valasaravakkam,13.041316,80.175038,2025,5,22,29.2,65.4,45.5,13370,16
Chennai,Alandur,12.999424,80.199751,2025,5,22,26.6,76.8,8.3,1545,38
Chennai,Adyar,13.001462,80.254135,2025,5,22,23.4,47.4,140.9,14023,19
Chennai,Perungudi,12.964866,80.240739,2025,5,22,30.8,48.2,66.2,12330,36
Chennai,Kotturpuram,13.01584,80.239412,2025,5,22,24.8,92.4,178.0,14620,12
Coimbatore,Mettupalayam,11.29968,76.94244,2025,6,23,25.3,73.6,1.4,4697,40
Coimbatore,Avinashi,11.20233,77.29211,2025,6,23,27.9,53.7,10.7,5476,8
Coimbatore,Thiruppur,11.10319,77.39866,2025,6,23,30.7,68.3,194.0,9318,30
Coimbatore,Palladam,11.005831,77.287908,2025,6,23,29.4,84.1,71.2,14868,21
Coimbatore,Pollachi,10.66167,77.00667,2025,6,23,26.8,70.2,73.0,4552,18
Coimbatore,Udumalaipet,10.581,77.26408,2025,6,23,23.6,78.6,126.7,9675,37
Coimbatore,Valparai,10.32814,76.9558,2025,6,23,37.5,53.0,220.5,13357,3
Coimbatore,Coimbatore North,11.060874,76.947387,2025,6,23,34.2,64.0,30.3,3291,4
Coimbatore,Coimbatore South,10.982548,76.989055,2025,6,23,28.7,64.5,199.6,13910,27
Kanyakumari,Agastheeswaram,8.101711,77.538529,2025,6,23,31.8,49.1,247.2,10039,13
Kanyakumari,Kalkulam,8.18425,77.315512,2025,6,23,37.3,91.4,75.9,11836,6
Kanyakumari,Killiyoor,8.265311,77.217375,2025,6,23,35.5,80.9,79.3,4443,43
Kanyakumari,Thiruvattar,8.33501,77.26515,2025,6,23,33.7,51.4,153.9,13841,37
Kanyakumari,Thovalai,8.231171,77.50597,2025,6,23,37.9,66.3,29.9,11006,43
Kanyakumari,Vilavancode,8.313338,77.206699,2025,6,23,28.6,94.9,150.4,10807,4
Tiruchirapalli,Srirangam,10.854603,78.713548,2025,6,23,37.0,88.5,264.2,4091,31
Tiruchirapalli,Thillai Nagar,10.834443,78.660012,2025,6,23,26.8,61.2,101.1,7136,39
Tiruchirapalli,Tiruchirappalli Fort,10.825416,78.68725,2025,6,23,34.1,50.5,196.2,7512,35
Tiruchirapalli,BHEL Township,10.779601,78.802013,2025,6,23,31.4,89.0,243.4,1784,21
Tiruchirapalli,Puthur,10.816613,78.675481,2025,6,23,29.8,57.1,80.1,9133,2
Tiruchirapalli,K.K. Nagar,10.754823,78.697035,2025,6,23,25.3,46.5,277.1,12744,24
Tiruchirapalli,Golden Rock,10.786705,78.72749,2025,6,23,37.4,62.5,107.7,1269,15
Tiruchirapalli,Bharathidasan Nagar,10.815605,78.692403,2025,6,23,29.5,50.7,62.3,11679,25
Tiruchirapalli,Abhishekapuram,10.814276,78.680441,2025,6,23,31.4,59.3,174.1,2439,25
Tiruchirapalli,Cantonment,10.801732,78.693002,2025,6,23,33.0,59.6,212.6,11622,8
Tiruchirapalli,Ariyamangalam,10.810064,78.720986,2025,6,23,33.1,78.0,102.6,10717,39
Tiruchirapalli,Thuvakudi,10.752956,78.830112,2025,6,23,32.1,80.9,228.3,5515,25
Tiruchirapalli,Edamalaipatti Pudur,10.776544,78.67361,2025,6,23,27.9,57.7,249.5,1374,35
Tiruchirapalli,Senthaneerpuram,10.819999,78.684148,2025,6,23,26.0,69.1,154.2,6340,8
Tiruchirapalli,Manikandam,10.738831,78.637647,2025,6,23,29.8,62.9,201.5,14377,42
Salem,Mettur,11.78386,77.796605,2025,6,23,37.4,67.2,169.8,1843,15
Salem,Omalur,11.743163,78.046521,2025,6,23,30.8,50.5,123.4,4604,36
Salem,Yercadu,11.775337,78.211078,2025,6,23,22.6,86.6,154.6,3589,18
Salem,Salem,11.667494,78.150663,2025,6,23,37.6,54.6,45.8,1748,17
Salem,Edappadi,11.585847,77.839697,2025,6,23,29.4,52.2,233.3,1719,15
Salem,Sankari,11.474599,77.869162,2025,6,23,24.5,84.0,139.0,6560,8
Salem,Vazhappadi,11.657002,78.401244,2025,6,23,34.4,92.5,44.7,9007,8
Salem,Attur,11.59941,78.599066,2025,6,23,25.6,72.2,238.4,13543,28
Salem,Gangavalli,11.497384,78.65202,2025,6,23,28.6,53.9,85.5,11310,20
Chennai,Thiruvotriyur,13.164773,80.300387,2025,6,23,25.4,85.3,207.9,3144,39
Chennai,Manali,13.177337,80.268712,2025,6,23,22.9,56.8,36.6,9356,1
Chennai,Madhavaram,13.148179,80.230612,2025,6,23,25.1,46.9,0.5,3574,20
Chennai,Tondiarpet,13.126294,80.288429,2025,6,23,37.6,73.0,222.5,9792,9
Chennai,Royapuram,13.114361,80.295138,2025,6,23,33.3,94.0,271.6,1035,15
Chennai,Sholinganallur,12.894777,80.218789,2025,6,23,29.0,47.8,16.9,9261,44
Chennai,Ambattur,13.11849,80.15676,2025,6,23,30.9,63.2,76.0,9748,41
Chennai,Anna Nagar,13.08852,80.206771,2025,6,23,29.8,78.8,3.3,4416,18
Chennai,Teynampet,13.045034,80.250918,2025,6,23,36.6,75.6,242.0,1317,34
Chennai,Kodambakkam,13.051635,80.221131,2025,6,23,22.3,84.2,226.8,5240,35
Chennai,Valasaravakkam,13.041316,80.175038,2025,6,23,36.6,72.3,65.8,4367,32
Chennai,Alandur,12.999424,80.199751,2025,6,23,23.7,73.6,239.5,5296,12
Chennai,Adyar,13.001462,80.254135,2025,6,23,36.7,75.0,259.3,5181,23
Chennai,Perungudi,12.964866,80.240739,2025,6,23,32.0,85.2,151.7,14161,37
Chennai,Kotturpuram,13.01584,80.239412,2025,6,23,37.6,74.3,26.8,2778,21
Coimbatore,Mettupalayam,11.29968,76.94244,2025,6,24,31.7,70.6,38.6,1502,8
Coimbatore,Avinashi,11.20233,77.29211,2025,6,24,35.0,67.5,76.8,14586,13
Coimbatore,Thiruppur,11.10319,77.39866,2025,6,24,34.7,57.3,40.1,7521,40
Coimbatore,Palladam,11.005831,77.287908,2025,6,24,26.2,78.1,50.3,2423,29
Coimbatore,Pollachi,10.66167,77.00667,2025,6,24,33.1,74.2,183.4,3239,10
Coimbatore,Udumalaipet,10.581,77.26408,2025,6,24,29.8,63.5,216.1,9803,23
Coimbatore,Valparai,10.32814,76.9558,2025,6,24,25.0,88.5,212.0,5750,23
Coimbatore,Coimbatore North,11.060874,76.947387,2025,6,24,36.5,75.7,259.2,12157,19
Coimbatore,Coimbatore South,10.982548,76.989055,2025,6,24,31.4,85.4,139.4,4567,25
Kanyakumari,Agastheeswaram,8.101711,77.538529,2025,6,24,24.7,46.8,237.1,3376,3
Kanyakumari,Kalkulam,8.18425,77.315512,2025,6,24,35.7,71.8,79.1,8802,46
Kanyakumari,Killiyoor,8.265311,77.217375,2025,6,24,37.9,80.5,202.7,5186,30
Kanyakumari,Thiruvattar,8.33501,77.26515,2025,6,24,27.5,83.1,147.8,6177,34
Kanyakumari,Thovalai,8.231171,77.50597,2025,6,24,22.3,77.0,57.6,10765,48
Kanyakumari,Vilavancode,8.313338,77.206699,2025,6,24,22.3,84.1,198.7,2065,7
Tiruchirapalli,Srirangam,10.854603,78.713548,2025,6,24,34.4,89.7,277.5,6331,42
Tiruchirapalli,Thillai Nagar,10.834443,78.660012,2025,6,24,26.4,91.9,39.6,1131,10
Tiruchirapalli,Tiruchirappalli Fort,10.825416,78.68725,2025,6,24,30.8,75.0,134.3,3395,48
Tiruchirapalli,BHEL Township,10.779601,78.802013,2025,6,24,29.8,47.3,85.8,2253,46
Tiruchirapalli,Puthur,10.816613,78.675481,2025,6,24,25.3,52.4,270.1,11192,50
Tiruchirapalli,K.K. Nagar,10.754823,78.697035,2025,6,24,22.5,54.3,182.2,8278,32
Tiruchirapalli,Golden Rock,10.786705,78.72749,2025,6,24,22.0,47.4,92.6,14960,7
Tiruchirapalli,Bharathidasan Nagar,10.815605,78.692403,2025,6,24,37.5,80.0,77.6,11204,11
Tiruchirapalli,Abhishekapuram,10.814276,78.680441,2025,6,24,28.6,47.7,202.2,1259,10
Tiruchirapalli,Cantonment,10.801732,78.693002,2025,6,24,37.7,75.8,225.9,4096,27
Tiruchirapalli,Ariyamangalam,10.810064,78.720986,2025,6,24,24.9,90.9,0.2,12826,39
Tiruchirapalli,Thuvakudi,10.752956,78.830112,2025,6,24,27.2,48.5,43.2,9323,48
Tiruchirapalli,Edamalaipatti Pudur,10.776544,78.67361,2025,6,24,23.7,83.6,146.9,6179,10
Tiruchirapalli,Senthaneerpuram,10.819999,78.684148,2025,6,24,34.7,60.1,224.0,14350,1
Tiruchirapalli,Manikandam,10.738831,78.637647,2025,6,24,28.0,56.6,241.9,5840,41
Salem,Mettur,11.78386,77.796605,2025,6,24,31.6,63.6,25.5,13470,16
Salem,Omalur,11.743163,78.046521,2025,6,24,36.6,88.5,57.1,13129,14
Salem,Yercadu,11.775337,78.211078,2025,6,24,34.0,57.3,43.5,7761,31
Salem,Salem,11.667494,78.150663,2025,6,24,35.5,80.6,276.0,9406,17
Salem,Edappadi,11.585847,77.839697,2025,6,24,34.0,70.2,164.1,2706,1
Salem,Sankari,11.474599,77.869162,2025,6,24,25.0,81.0,236.7,2372,20
Salem,Vazhappadi,11.657002,78.401244,2025,6,24,33.9,68.5,112.1,3044,6
Salem,Attur,11.59941,78.599066,2025,6,24,32.4,88.7,190.4,7249,44
Salem,Gangavalli,11.497384,78.65202,2025,6,24,27.0,51.8,194.1,3381,7
Chennai,Thiruvotriyur,13.164773,80.300387,2025,6,24,32.4,79.2,155.2,10334,40
Chennai,Manali,13.177337,80.268712,2025,6,24,25.4,46.7,118.8,13747,8
Chennai,Madhavaram,13.148179,80.230612,2025,6,24,22.5,93.8,110.9,13596,24
Chennai,Tondiarpet,13.126294,80.288429,2025,6,24,37.7,55.5,105.8,9423,22
Chennai,Royapuram,13.114361,80.295138,2025,6,24,35.1,60.1,205.6,10570,14
Chennai,Sholinganallur,12.894777,80.218789,2025,6,24,23.0,88.6,164.8,2524,17
Chennai,Ambattur,13.11849,80.15676,2025,6,24,26.0,86.7,259.9,9752,5
Chennai,Anna Nagar,13.08852,80.206771,2025,6,24,32.6,65.8,144.0,8210,32
Chennai,Teynampet,13.045034,80.250918,2025,6,24,33.5,69.0,225.5,10914,19
Chennai,Kodambakkam,13.051635,80.221131,2025,6,24,28.1,68.2,181.8,7452,18
Chennai,Valasaravakkam,13.041316,80.175038,2025,6,24,22.3,91.7,111.2,1749,7
Chennai,Alandur,12.999424,80.199751,2025,6,24,28.4,91.8,238.8,4417,11
Chennai,Adyar,13.001462,80.254135,2025,6,24,27.6,72.9,146.9,5184,38
Chennai,Perungudi,12.964866,80.240739,2025,6,24,34.1,65.2,161.3,14158,3
Chennai,Kotturpuram,13.01584,80.239412,2025,6,24,30.1,89.7,56.3,5661,43
Coimbatore,Mettupalayam,11.29968,76.94244,2025,6,25,30.6,50.6,210.2,14381,30
Coimbatore,Avinashi,11.20233,77.29211,2025,6,25,34.8,93.2,119.1,9153,37
Coimbatore,Thiruppur,11.10319,77.39866,2025,6,25,32.1,54.2,124.1,3684,3
Coimbatore,Palladam,11.005831,77.287908,2025,6,25,29.9,61.6,181.0,11455,22
Coimbatore,Pollachi,10.66167,77.00667,2025,6,25,35.6,68.5,251.3,14592,42
Coimbatore,Udumalaipet,10.581,77.26408,2025,6,25,30.7,49.8,105.4,6363,5
Coimbatore,Valparai,10.32814,76.9558,2025,6,25,22.3,57.9,245.3,10631,38
Coimbatore,Coimbatore North,11.060874,76.947387,2025,6,25,35.6,66.3,71.1,8139,11
Coimbatore,Coimbatore South,10.982548,76.989055,2025,6,25,27.2,54.5,105.3,8325,31
Kanyakumari,Agastheeswaram,8.101711,77.538529,2025,6,25,27.2,51.7,255.4,11600,5
Kanyakumari,Kalkulam,8.18425,77.315512,2025,6,25,32.1,82.7,175.1,7776,22
Kanyakumari,Killiyoor,8.265311,77.217375,2025,6,25,28.8,45.3,123.5,3031,36
Kanyakumari,Thiruvattar,8.33501,77.26515,2025,6,25,30.5,54.0,158.7,2940,14
Kanyakumari,Thovalai,8.231171,77.50597,2025,6,25,25.8,78.0,186.8,10003,34
Kanyakumari,Vilavancode,8.313338,77.206699,2025,6,25,22.8,47.5,42.8,6016,4
Tiruchirapalli,Srirangam,10.854603,78.713548,2025,6,25,25.6,48.9,151.1,1992,30
Tiruchirapalli,Thillai Nagar,10.834443,78.660012,2025,6,25,26.1,56.5,208.7,14935,19
Tiruchirapalli,Tiruchirappalli Fort,10.825416,78.68725,2025,6,25,27.0,87.6,208.8,13287,41
Tiruchirapalli,BHEL Township,10.779601,78.802013,2025,6,25,33.0,60.7,40.9,3506,6
Tiruchirapalli,Puthur,10.816613,78.675481,2025,6,25,23.0,53.2,55.1,11443,40
Tiruchirapalli,K.K. Nagar,10.754823,78.697035,2025,6,25,28.1,77.2,55.8,12829,35
Tiruchirapalli,Golden Rock,10.786705,78.72749,2025,6,25,25.6,79.7,250.2,4341,46
Tiruchirapalli,Bharathidasan Nagar,10.815605,78.692403,2025,6,25,23.6,66.2,113.7,13034,15
Tiruchirapalli,Abhishekapuram,10.814276,78.680441,2025,6,25,33.8,77.6,219.2,14787,13
Tiruchirapalli,Cantonment,10.801732,78.693002,2025,6,25,29.6,54.6,55.5,3124,20
Tiruchirapalli,Ariyamangalam,10.810064,78.720986,2025,6,25,27.9,93.3,143.8,10165,8
Tiruchirapalli,Thuvakudi,10.752956,78.830112,2025,6,25,36.6,63.7,144.0,3077,48
Tiruchirapalli,Edamalaipatti Pudur,10.776544,78.67361,2025,6,25,34.7,60.5,180.6,12364,23
Tiruchirapalli,Senthaneerpuram,10.819999,78.684148,2025,6,25,27.6,58.6,145.9,2216,12
Tiruchirapalli,Manikandam,10.738831,78.637647,2025,6,25,30.8,86.0,198.2,9243,37
Salem,Mettur,11.78386,77.796605,2025,6,25,34.3,70.2,245.8,3939,3
Salem,Omalur,11.743163,78.046521,2025,6,25,23.0,50.7,138.3,12989,24
Salem,Yercadu,11.775337,78.211078,2025,6,25,25.6,90.8,262.1,10873,21
Salem,Salem,11.667494,78.150663,2025,6,25,36.7,63.5,129.5,12157,18
Salem,Edappadi,11.585847,77.839697,2025,6,25,34.2,77.7,42.5,4522,23
Salem,Sankari,11.474599,77.869162,2025,6,25,37.1,64.8,237.0,14410,42
Salem,Vazhappadi,11.657002,78.401244,2025,6,25,31.6,73.5,80.3,6663,25
Salem,Attur,11.59941,78.599066,2025,6,25,23.9,67.6,137.9,7981,12
Salem,Gangavalli,11.497384,78.65202,2025,6,25,33.6,46.0,36.4,2889,1
Chennai,Thiruvotriyur,13.164773,80.300387,2025,6,25,24.2,78.5,64.1,10065,8
Chennai,Manali,13.177337,80.268712,2025,6,25,23.2,82.9,71.9,8846,43
Chennai,Madhavaram,13.148179,80.230612,2025,6,25,29.4,48.8,131.0,10353,17
Chennai,Tondiarpet,13.126294,80.288429,2025,6,25,26.0,74.9,106.3,3315,18
Chennai,Royapuram,13.114361,80.295138,2025,6,25,29.1,52.1,130.8,6171,13
Chennai,Sholinganallur,12.894777,80.218789,2025,6,25,29.7,54.4,62.4,9216,35
Chennai,Ambattur,13.11849,80.15676,2025,6,25,22.1,84.6,146.0,12509,25
Chennai,Anna Nagar,13.08852,80.206771,2025,6,25,31.3,77.1,203.3,9200,16
Chennai,Teynampet,13.045034,80.250918,2025,6,25,35.4,51.5,63.2,14526,38
Chennai,Kodambakkam,13.051635,80.221131,2025,6,25,32.8,85.0,114.5,9079,43
Chennai,Valasaravakkam,13.041316,80.175038,2025,6,25,23.2,75.8,103.7,6901,15
Chennai,Alandur,12.999424,80.199751,2025,6,25,23.9,82.0,250.6,8828,47
Chennai,Adyar,13.001462,80.254135,2025,6,25,32.7,49.7,2.3,1177,24
Chennai,Perungudi,12.964866,80.240739,2025,6,25,23.6,79.7,29.3,2783,1
Chennai,Kotturpuram,13.01584,80.239412,2025,6,25,27.0,94.2,98.7,14665,4
Coimbatore,Mettupalayam,11.29968,76.94244,2025,6,26,24.8,51.8,165.5,1961,43
Coimbatore,Avinashi,11.20233,77.29211,2025,6,26,37.1,88.7,195.6,2793,35
Coimbatore,Thiruppur,11.10319,77.39866,2025,6,26,32.3,50.3,279.4,7792,45
Coimbatore,Palladam,11.005831,77.287908,2025,6,26,23.3,85.9,20.4,10523,48
Coimbatore,Pollachi,10.66167,77.00667,2025,6,26,26.0,56.2,270.4,2815,27
Coimbatore,Udumalaipet,10.581,77.26408,2025,6,26,32.4,69.2,168.4,11090,13
Coimbatore,Valparai,10.32814,76.9558,2025,6,26,25.5,93.7,20.6,6043,46
Coimbatore,Coimbatore North,11.060874,76.947387,2025,6,26,23.2,51.8,73.4,10171,18
Coimbatore,Coimbatore South,10.982548,76.989055,2025,6,26,36.1,90.2,47.4,10492,17
Kanyakumari,Agastheeswaram,8.101711,77.538529,2025,6,26,26.5,86.6,194.7,1902,37
Kanyakumari,Kalkulam,8.18425,77.315512,2025,6,26,24.9,52.9,1.9,7245,36
Kanyakumari,Killiyoor,8.265311,77.217375,2025,6,26,34.3,76.6,13.8,13655,25
Kanyakumari,Thiruvattar,8.33501,77.26515,2025,6,26,25.8,56.0,29.8,3155,34
Kanyakumari,Thovalai,8.231171,77.50597,2025,6,26,31.7,62.0,209.9,10718,37
Kanyakumari,Vilavancode,8.313338,77.206699,2025,6,26,34.5,60.2,240.2,9289,9
Tiruchirapalli,Srirangam,10.854603,78.713548,2025,6,26,35.6,81.4,46.4,4648,23
Tiruchirapalli,Thillai Nagar,10.834443,78.660012,2025,6,26,33.3,84.0,151.9,8085,49
Tiruchirapalli,Tiruchirappalli Fort,10.825416,78.68725,2025,6,26,34.4,60.6,11.4,9494,26
Tiruchirapalli,BHEL Township,10.779601,78.802013,2025,6,26,37.3,88.0,186.9,3377,13
Tiruchirapalli,Puthur,10.816613,78.675481,2025,6,26,34.9,83.5,17.5,3462,48
Tiruchirapalli,K.K. Nagar,10.754823,78.697035,2025,6,26,27.6,82.2,264.6,7695,40
Tiruchirapalli,Golden Rock,10.786705,78.72749,2025,6,26,33.2,66.9,151.2,14176,13
Tiruchirapalli,Bharathidasan Nagar,10.815605,78.692403,2025,6,26,36.8,52.1,209.7,12403,24
Tiruchirapalli,Abhishekapuram,10.814276,78.680441,2025,6,26,33.4,58.6,23.6,7742,17
Tiruchirapalli,Cantonment,10.801732,78.693002,2025,6,26,23.1,91.6,266.7,12890,30
Tiruchirapalli,Ariyamangalam,10.810064,78.720986,2025,6,26,25.4,64.4,178.6,9868,18
Tiruchirapalli,Thuvakudi,10.752956,78.830112,2025,6,26,36.9,71.1,152.3,10588,31
Tiruchirapalli,Edamalaipatti Pudur,10.776544,78.67361,2025,6,26,25.5,74.0,51.8,5213,49
Tiruchirapalli,Senthaneerpuram,10.819999,78.684148,2025,6,26,31.6,61.2,205.1,10712,27
Tiruchirapalli,Manikandam,10.738831,78.637647,2025,6,26,35.1,76.2,161.8,11495,43
Salem,Mettur,11.78386,77.796605,2025,6,26,35.6,73.3,179.6,12180,14
Salem,Omalur,11.743163,78.046521,2025,6,26,29.6,47.4,48.4,10015,30
Salem,Yercadu,11.775337,78.211078,2025,6,26,25.4,51.8,89.6,13259,49
Salem,Salem,11.667494,78.150663,2025,6,26,37.9,69.2,170.2,3392,49
Salem,Edappadi,11.585847,77.839697,2025,6,26,25.8,50.0,216.0,2770,2
Salem,Sankari,11.474599,77.869162,2025,6,26,27.4,56.8,162.8,12216,4
Salem,Vazhappadi,11.657002,78.401244,2025,6,26,30.5,71.0,189.6,9632,12
Salem,Attur,11.59941,78.599066,2025,6,26,26.6,81.0,46.6,1969,34
Salem,Gangavalli,11.497384,78.65202,2025,6,26,25.1,65.6,257.3,12812,37
Chennai,Thiruvotriyur,13.164773,80.300387,2025,6,26,32.9,71.4,108.0,3077,41
Chennai,Manali,13.177337,80.268712,2025,6,26,35.6,46.1,89.9,8652,1
Chennai,Madhavaram,13.148179,80.230612,2025,6,26,37.7,47.1,240.9,8543,39
Chennai,Tondiarpet,13.126294,80.288429,2025,6,26,37.5,46.8,62.4,2807,16
Chennai,Royapuram,13.114361,80.295138,2025,6,26,23.0,58.3,184.9,8133,25
Chennai,Sholinganallur,12.894777,80.218789,2025,6,26,24.9,58.5,34.5,10164,43
Chennai,Ambattur,13.11849,80.15676,2025,6,26,34.1,82.2,185.0,12829,31
Chennai,Anna Nagar,13.08852,80.206771,2025,6,26,24.5,93.8,216.7,13616,48
Chennai,Teynampet,13.045034,80.250918,2025,6,26,33.4,81.6,67.9,2541,46
Chennai,Kodambakkam,13.051635,80.221131,2025,6,26,33.7,60.3,14.3,12427,6
Chennai,Valasaravakkam,13.041316,80.175038,2025,6,26,32.4,66.3,201.1,1721,35
Chennai,Alandur,12.999424,80.199751,2025,6,26,34.9,72.2,161.2,8329,28
Chennai,Adyar,13.001462,80.254135,2025,6,26,36.9,81.2,240.1,6692,46
Chennai,Perungudi,12.964866,80.240739,2025,6,26,23.4,62.6,85.9,5669,36
Chennai,Kotturpuram,13.01584,80.239412,2025,6,26,25.7,57.3,132.0,12529,26
