city,zone,latitude,longitude,year,week,month,temperature,humidity,rainfall,sanitation_score,population_density,dengue_cases,risk_score
Coimbatore,Avinashi,11.20233,77.29211,2021,37,9,21.4,74.1,45.7,90.5,10740,61,92.1
Coimbatore,Avinashi,11.20233,77.29211,2021,38,9,21.5,74.7,25.8,84.8,1651,58,91.5
Coimbatore,Avinashi,11.20233,77.29211,2021,39,9,17.1,76.2,82.4,61.5,11147,52,100.0
Coimbatore,Avinashi,11.20233,77.29211,2021,40,10,23.1,72.1,110.6,71.0,2343,58,100.0
Coimbatore,Avinashi,11.20233,77.29211,2021,41,10,22.3,67.4,122.2,73.9,7868,59,100.0
Coimbatore,Avinashi,11.20233,77.29211,2021,42,10,25.5,63.0,24.8,78.4,11770,58,96.7
Coimbatore,Avinashi,11.20233,77.29211,2021,43,10,27.0,74.2,53.1,71.3,10562,68,100.0
Coimbatore,Avinashi,11.20233,77.29211,2021,44,11,25.4,60.7,12.5,62.4,10260,56,95.7
Coimbatore,Avinashi,11.20233,77.29211,2021,45,11,24.9,64.1,0.3,81.2,9565,62,76.8
Coimbatore,Avinashi,11.20233,77.29211,2021,46,11,33.8,52.0,3.5,76.8,6183,63,94.6
Coimbatore,Avinashi,11.20233,77.29211,2021,47,11,31.1,61.8,3.1,68.8,5272,57,94.8
Coimbatore,Avinashi,11.20233,77.29211,2021,48,12,34.7,48.1,0.3,72.3,4346,63,84.7
Coimbatore,Avinashi,11.20233,77.29211,2021,49,12,33.2,53.1,1.5,78.3,11972,72,92.3
Coimbatore,Avinashi,11.20233,77.29211,2021,50,12,30.5,51.7,19.9,68.4,12734,62,100.0
Coimbatore,Avinashi,11.20233,77.29211,2021,51,12,32.7,48.8,18.9,80.7,6147,63,100.0
Coimbatore,Avinashi,11.20233,77.29211,2021,52,12,35.3,55.8,1.4,73.1,4910,69,98.6
Coimbatore,Avinashi,11.20233,77.29211,2022,1,1,37.1,46.2,7.4,63.0,5351,58,100.0
Coimbatore,Avinashi,11.20233,77.29211,2022,2,1,34.9,40.0,1.9,81.0,7484,63,88.5
Coimbatore,Avinashi,11.20233,77.29211,2022,3,1,36.4,41.5,0.1,66.3,3144,62,86.9
Coimbatore,Avinashi,11.20233,77.29211,2022,4,1,34.4,40.0,2.5,68.5,12004,51,88.0
Coimbatore,Avinashi,11.20233,77.29211,2022,5,2,31.5,41.8,15.1,76.5,11575,49,91.4
Coimbatore,Avinashi,11.20233,77.29211,2022,6,2,36.4,40.0,4.2,82.9,5915,61,89.7
Coimbatore,Avinashi,11.20233,77.29211,2022,7,2,31.4,40.0,12.5,69.0,8491,48,88.8
Coimbatore,Avinashi,11.20233,77.29211,2022,8,2,31.3,40.0,15.0,81.9,6180,46,84.8
Coimbatore,Avinashi,11.20233,77.29211,2022,9,3,36.5,43.3,7.1,100.0,13318,57,86.8
Coimbatore,Avinashi,11.20233,77.29211,2022,10,3,29.0,40.4,7.6,84.2,2188,47,77.4
Coimbatore,Avinashi,11.20233,77.29211,2022,11,3,23.7,44.3,1.0,61.7,1152,38,60.9
Coimbatore,Avinashi,11.20233,77.29211,2022,12,3,28.8,40.0,8.3,77.0,8508,40,73.3
Coimbatore,Avinashi,11.20233,77.29211,2022,13,3,30.5,50.2,5.3,82.4,11177,40,74.8
Coimbatore,Avinashi,11.20233,77.29211,2022,14,4,28.0,44.2,0.7,74.2,10224,39,57.9
Coimbatore,Avinashi,11.20233,77.29211,2022,15,4,21.1,45.0,1.8,64.8,2638,30,50.9
Coimbatore,Avinashi,11.20233,77.29211,2022,16,4,22.7,54.0,2.7,79.6,2200,33,55.5
Coimbatore,Avinashi,11.20233,77.29211,2022,17,4,21.4,57.2,1.0,80.8,9808,38,50.6
Coimbatore,Avinashi,11.20233,77.29211,2022,18,5,22.1,52.2,4.5,89.2,4492,36,54.3
Coimbatore,Avinashi,11.20233,77.29211,2022,19,5,21.9,66.6,0.9,78.8,9288,38,54.2
Coimbatore,Avinashi,11.20233,77.29211,2022,20,5,23.2,63.3,1.8,60.0,5345,32,60.5
Coimbatore,Avinashi,11.20233,77.29211,2022,21,5,20.9,62.6,3.6,65.4,3170,32,59.6
Coimbatore,Avinashi,11.20233,77.29211,2022,22,6,18.0,67.5,77.4,83.2,6718,37,76.1
Coimbatore,Avinashi,11.20233,77.29211,2022,23,6,19.7,71.7,29.5,81.8,2127,37,73.4
Coimbatore,Avinashi,11.20233,77.29211,2022,24,6,15.0,71.5,72.2,81.3,5002,36,73.5
Coimbatore,Avinashi,11.20233,77.29211,2022,25,6,15.0,71.0,58.1,69.7,7054,31,73.0
Coimbatore,Avinashi,11.20233,77.29211,2022,26,6,15.5,65.7,31.2,76.9,5669,38,67.4
Coimbatore,Avinashi,11.20233,77.29211,2022,27,7,18.9,75.2,34.4,77.7,3584,33,75.0
Coimbatore,Avinashi,11.20233,77.29211,2022,28,7,17.3,74.1,19.6,78.8,8179,41,70.0
Coimbatore,Avinashi,11.20233,77.29211,2022,29,7,15.0,81.6,88.8,94.3,14660,47,80.3
Coimbatore,Avinashi,11.20233,77.29211,2022,30,7,15.4,69.8,56.3,87.5,9900,39,74.2
Coimbatore,Avinashi,11.20233,77.29211,2022,31,8,17.7,75.1,23.2,73.5,12526,40,76.3
Coimbatore,Avinashi,11.20233,77.29211,2022,32,8,15.0,74.3,95.6,80.4,5956,45,83.6
Coimbatore,Avinashi,11.20233,77.29211,2022,33,8,18.9,85.7,13.9,80.2,11021,50,81.8
Coimbatore,Avinashi,11.20233,77.29211,2022,34,8,17.3,75.0,17.8,61.7,14223,42,78.6
Coimbatore,Avinashi,11.20233,77.29211,2022,35,8,20.5,76.4,24.2,92.0,11714,53,83.4
Coimbatore,Avinashi,11.20233,77.29211,2022,36,9,17.1,78.3,10.2,84.5,9666,51,76.4
Coimbatore,Avinashi,11.20233,77.29211,2022,37,9,19.5,79.7,39.0,76.9,1128,60,95.0
Coimbatore,Avinashi,11.20233,77.29211,2022,38,9,23.0,70.0,74.6,86.9,11942,63,100.0
Coimbatore,Avinashi,11.20233,77.29211,2022,39,9,18.3,79.6,66.6,59.6,14387,54,100.0
Coimbatore,Avinashi,11.20233,77.29211,2022,40,10,23.3,75.2,11.8,66.4,10086,62,97.2
Coimbatore,Avinashi,11.20233,77.29211,2022,41,10,23.9,70.1,32.0,58.8,5905,58,100.0
Coimbatore,Avinashi,11.20233,77.29211,2022,42,10,24.3,72.1,16.7,66.4,11868,59,100.0
Coimbatore,Avinashi,11.20233,77.29211,2022,43,10,26.8,68.0,8.4,70.6,2697,67,97.9
Coimbatore,Avinashi,11.20233,77.29211,2022,44,11,30.2,58.3,6.3,81.9,3200,67,96.4
Coimbatore,Avinashi,11.20233,77.29211,2022,45,11,29.7,58.9,1.4,66.3,5333,60,89.6
Coimbatore,Avinashi,11.20233,77.29211,2022,46,11,28.2,63.4,5.6,89.9,2891,72,96.2
Coimbatore,Avinashi,11.20233,77.29211,2022,47,11,31.6,50.6,4.8,77.1,2753,68,97.7
Coimbatore,Avinashi,11.20233,77.29211,2022,48,11,33.4,51.4,2.3,75.4,13163,66,96.2
Coimbatore,Avinashi,11.20233,77.29211,2022,49,12,34.0,44.3,2.3,77.8,10064,66,93.4
Coimbatore,Avinashi,11.20233,77.29211,2022,50,12,34.7,49.6,5.0,89.5,3546,74,100.0
Coimbatore,Avinashi,11.20233,77.29211,2022,51,12,31.8,40.6,5.2,54.6,5462,52,95.4
Coimbatore,Avinashi,11.20233,77.29211,2022,52,12,36.1,44.8,1.8,74.5,5616,61,93.1
Coimbatore,Thiruppur,11.10319,77.39866,2020,1,1,36.8,45.5,27.1,87.8,11209,32,61.8
Coimbatore,Thiruppur,11.10319,77.39866,2020,2,1,32.5,40.0,2.6,87.1,6143,39,59.8
Coimbatore,Thiruppur,11.10319,77.39866,2020,3,1,33.4,40.3,5.0,77.2,11868,29,66.2
Coimbatore,Thiruppur,11.10319,77.39866,2020,4,1,37.1,46.6,7.0,75.0,14893,37,77.2
Coimbatore,Thiruppur,11.10319,77.39866,2020,5,1,36.2,47.8,1.0,95.9,3041,38,62.8
Coimbatore,Thiruppur,11.10319,77.39866,2020,6,2,33.6,42.2,0.7,100.0,12792,37,55.5
Coimbatore,Thiruppur,11.10319,77.39866,2020,7,2,32.1,40.4,0.3,77.0,5920,25,51.4
Coimbatore,Thiruppur,11.10319,77.39866,2020,8,2,30.1,41.4,5.1,94.7,9308,32,58.9
Coimbatore,Thiruppur,11.10319,77.39866,2020,9,2,30.8,40.0,4.8,90.9,6067,31,58.5
Coimbatore,Thiruppur,11.10319,77.39866,2020,10,3,34.4,40.0,3.1,81.0,11926,23,59.2
Coimbatore,Thiruppur,11.10319,77.39866,2020,11,3,26.6,46.3,12.1,64.7,7691,18,59.9
Coimbatore,Thiruppur,11.10319,77.39866,2020,12,3,27.7,51.7,7.1,52.4,6344,7,57.7
Coimbatore,Thiruppur,11.10319,77.39866,2020,13,3,29.0,40.1,17.4,69.1,7592,11,55.1
Coimbatore,Thiruppur,11.10319,77.39866,2020,14,4,27.6,40.0,0.9,54.4,12423,0,32.8
Coimbatore,Thiruppur,11.10319,77.39866,2020,15,4,24.3,47.4,10.7,57.1,5844,0,41.2
Coimbatore,Thiruppur,11.10319,77.39866,2020,16,4,23.6,60.5,5.2,76.7,10083,12,37.5
Coimbatore,Thiruppur,11.10319,77.39866,2020,17,4,28.7,50.2,4.4,58.2,3085,0,40.1
Coimbatore,Thiruppur,11.10319,77.39866,2020,18,4,22.0,50.4,0.9,66.6,4143,2,20.8
Coimbatore,Thiruppur,11.10319,77.39866,2020,19,5,21.6,54.2,4.5,77.1,7888,8,29.8
Coimbatore,Thiruppur,11.10319,77.39866,2020,20,5,22.6,57.2,3.9,76.2,11894,4,31.5
Coimbatore,Thiruppur,11.10319,77.39866,2020,21,5,18.9,66.4,1.8,74.3,7211,5,25.6
Coimbatore,Thiruppur,11.10319,77.39866,2020,22,5,22.3,57.9,0.4,87.0,12097,11,21.6
Coimbatore,Thiruppur,11.10319,77.39866,2020,23,6,17.4,62.9,87.9,79.3,13257,8,50.2
Coimbatore,Thiruppur,11.10319,77.39866,2020,24,6,16.6,71.5,1.7,76.9,3851,10,27.3
Coimbatore,Thiruppur,11.10319,77.39866,2020,25,6,18.9,70.9,25.4,83.4,11084,19,49.6
Coimbatore,Thiruppur,11.10319,77.39866,2020,26,6,15.0,70.5,37.1,72.7,10324,11,48.8
Coimbatore,Thiruppur,11.10319,77.39866,2020,27,7,15.0,67.7,53.1,87.1,5930,15,48.6
Coimbatore,Thiruppur,11.10319,77.39866,2020,28,7,17.8,78.7,88.3,59.8,7653,14,66.9
Coimbatore,Thiruppur,11.10319,77.39866,2020,29,7,15.1,80.6,11.6,80.1,9977,13,45.6
Coimbatore,Thiruppur,11.10319,77.39866,2020,30,7,15.7,79.4,24.8,59.6,14659,10,53.4
Coimbatore,Thiruppur,11.10319,77.39866,2020,31,7,15.0,80.6,13.4,72.9,1006,14,47.2
Coimbatore,Thiruppur,11.10319,77.39866,2020,32,8,15.0,79.2,26.1,51.2,5978,7,53.2
Coimbatore,Thiruppur,11.10319,77.39866,2020,33,8,15.7,80.9,22.3,75.1,5700,24,53.1
Coimbatore,Thiruppur,11.10319,77.39866,2020,34,8,20.6,80.6,84.2,96.0,4443,34,69.5
Coimbatore,Thiruppur,11.10319,77.39866,2020,35,8,16.5,83.5,8.0,76.2,8043,28,54.4
Coimbatore,Thiruppur,11.10319,77.39866,2020,36,9,15.0,84.5,104.3,48.6,13873,16,75.0
Coimbatore,Thiruppur,11.10319,77.39866,2020,37,9,19.5,80.2,18.5,86.3,10502,33,65.8
Coimbatore,Thiruppur,11.10319,77.39866,2020,38,9,19.9,78.9,26.7,61.0,10939,34,75.0
Coimbatore,Thiruppur,11.10319,77.39866,2020,39,9,19.7,68.4,60.1,71.5,11726,26,72.0
Coimbatore,Thiruppur,11.10319,77.39866,2020,40,9,19.9,74.9,39.7,69.0,6279,33,74.0
Coimbatore,Thiruppur,11.10319,77.39866,2020,41,10,22.7,79.4,93.7,77.8,8618,36,87.6
Coimbatore,Thiruppur,11.10319,77.39866,2020,42,10,25.8,75.7,3.3,76.6,8238,39,68.7
Coimbatore,Thiruppur,11.10319,77.39866,2020,43,10,27.0,63.0,17.0,72.2,8244,34,75.9
Coimbatore,Thiruppur,11.10319,77.39866,2020,44,10,25.0,63.8,150.4,86.4,12069,37,88.9
Coimbatore,Thiruppur,11.10319,77.39866,2020,45,11,26.2,63.7,3.2,96.0,4501,51,66.6
Coimbatore,Thiruppur,11.10319,77.39866,2020,46,11,31.0,55.9,0.1,87.0,9375,42,61.4
Coimbatore,Thiruppur,11.10319,77.39866,2020,47,11,27.4,59.8,5.9,88.8,8752,46,73.0
Coimbatore,Thiruppur,11.10319,77.39866,2020,48,11,33.0,62.5,3.3,71.0,14004,41,81.8
Coimbatore,Thiruppur,11.10319,77.39866,2020,49,12,36.1,45.5,3.6,56.6,14042,33,80.8
Coimbatore,Thiruppur,11.10319,77.39866,2020,50,12,34.5,51.3,1.0,66.1,13057,36,70.8
Coimbatore,Thiruppur,11.10319,77.39866,2020,51,12,35.6,59.2,2.6,84.6,3780,46,78.4
Coimbatore,Thiruppur,11.10319,77.39866,2020,52,12,34.8,52.1,11.1,87.5,11794,46,82.8
Coimbatore,Thiruppur,11.10319,77.39866,2020,53,12,37.8,42.8,12.2,62.3,2389,34,86.0
Coimbatore,Thiruppur,11.10319,77.39866,2021,1,1,33.0,41.8,1.4,80.2,5649,31,62.4
Coimbatore,Thiruppur,11.10319,77.39866,2021,2,1,31.8,52.9,4.8,75.7,9445,33,72.4
Coimbatore,Thiruppur,11.10319,77.39866,2021,3,1,33.6,40.0,2.6,88.4,11876,41,63.8
Coimbatore,Thiruppur,11.10319,77.39866,2021,4,1,34.7,46.3,4.2,87.6,11370,41,70.2
Coimbatore,Thiruppur,11.10319,77.39866,2021,5,2,32.8,45.6,10.6,72.2,11145,32,74.6
Coimbatore,Thiruppur,11.10319,77.39866,2021,6,2,33.4,40.0,9.8,95.5,6491,37,69.8
Coimbatore,Thiruppur,11.10319,77.39866,2021,7,2,35.4,40.0,7.1,66.9,2530,21,71.8
Coimbatore,Thiruppur,11.10319,77.39866,2021,8,2,34.3,41.1,1.8,81.9,14409,31,59.9
Coimbatore,Thiruppur,11.10319,77.39866,2021,9,3,30.5,40.0,5.6,80.3,13306,29,58.9
Coimbatore,Thiruppur,11.10319,77.39866,2021,10,3,31.7,40.0,1.9,94.0,4848,26,50.1
Coimbatore,Thiruppur,11.10319,77.39866,2021,11,3,29.0,46.1,2.6,66.7,12023,14,51.0
Coimbatore,Thiruppur,11.10319,77.39866,2021,12,3,29.9,43.9,2.3,79.2,6085,20,48.9
Coimbatore,Thiruppur,11.10319,77.39866,2021,13,3,27.9,46.9,15.7,59.9,4680,6,57.6
Coimbatore,Thiruppur,11.10319,77.39866,2021,14,4,27.3,43.1,0.6,66.9,14214,5,32.4
Coimbatore,Thiruppur,11.10319,77.39866,2021,15,4,26.7,49.7,1.8,69.4,4262,9,36.3
Coimbatore,Thiruppur,11.10319,77.39866,2021,16,4,25.7,51.4,5.7,75.1,3414,3,38.4
Coimbatore,Thiruppur,11.10319,77.39866,2021,17,4,24.1,64.0,0.6,84.9,1400,12,28.9
Coimbatore,Thiruppur,11.10319,77.39866,2021,18,5,22.3,56.9,5.4,82.3,1757,12,35.3
Coimbatore,Thiruppur,11.10319,77.39866,2021,19,5,21.2,59.3,9.8,79.0,5011,7,38.8
Coimbatore,Thiruppur,11.10319,77.39866,2021,20,5,22.0,65.8,1.5,74.4,8784,9,32.7
Coimbatore,Thiruppur,11.10319,77.39866,2021,21,5,19.5,61.7,3.2,71.5,11015,9,33.0
Coimbatore,Thiruppur,11.10319,77.39866,2021,22,6,19.0,63.1,11.6,77.1,14922,15,41.7
Coimbatore,Thiruppur,11.10319,77.39866,2021,23,6,18.0,73.5,37.0,69.1,13590,9,52.8
Coimbatore,Thiruppur,11.10319,77.39866,2021,24,6,17.7,74.0,17.4,89.1,2193,14,45.1
Coimbatore,Thiruppur,11.10319,77.39866,2021,25,6,16.8,76.0,34.9,75.7,8461,12,52.6
Coimbatore,Thiruppur,11.10319,77.39866,2021,26,6,15.0,77.2,82.8,67.7,7790,10,58.4
Coimbatore,Thiruppur,11.10319,77.39866,2021,27,7,15.4,67.8,12.0,47.8,11318,1,41.6
Coimbatore,Thiruppur,11.10319,77.39866,2021,28,7,15.1,81.7,14.7,75.2,10431,13,45.1
Coimbatore,Thiruppur,11.10319,77.39866,2021,29,7,15.0,82.7,124.4,89.0,4185,19,60.0
Coimbatore,Thiruppur,11.10319,77.39866,2021,30,7,16.1,76.3,17.1,93.3,12769,24,46.1
Coimbatore,Thiruppur,11.10319,77.39866,2021,31,8,15.0,69.3,46.5,75.0,12409,14,51.8
Coimbatore,Thiruppur,11.10319,77.39866,2021,32,8,15.2,83.0,10.7,70.9,7291,16,50.4
Coimbatore,Thiruppur,11.10319,77.39866,2021,33,8,17.2,81.6,47.3,75.3,9099,19,63.6
Coimbatore,Thiruppur,11.10319,77.39866,2021,34,8,15.0,72.4,108.5,83.1,7547,27,63.9
Coimbatore,Thiruppur,11.10319,77.39866,2021,35,9,16.6,76.0,5.0,86.4,4997,27,45.5
Coimbatore,Thiruppur,11.10319,77.39866,2021,36,9,17.9,86.2,41.3,78.0,3417,27,69.8
Coimbatore,Thiruppur,11.10319,77.39866,2021,37,9,21.0,78.8,42.2,77.9,11748,29,73.3
Coimbatore,Thiruppur,11.10319,77.39866,2021,38,9,17.5,73.9,26.9,85.3,12266,30,63.8
Coimbatore,Thiruppur,11.10319,77.39866,2021,39,9,19.9,66.1,58.8,84.2,1090,32,70.7
Coimbatore,Thiruppur,11.10319,77.39866,2021,40,10,22.6,77.8,22.4,71.9,13303,33,75.6
Coimbatore,Thiruppur,11.10319,77.39866,2021,41,10,23.1,66.1,14.1,71.2,13616,32,69.1
Coimbatore,Thiruppur,11.10319,77.39866,2021,42,10,23.2,70.9,59.4,70.3,2746,36,83.1
Coimbatore,Thiruppur,11.10319,77.39866,2021,43,10,25.4,68.4,34.4,90.7,13753,44,80.2
Coimbatore,Thiruppur,11.10319,77.39866,2021,44,11,26.1,60.3,1.7,61.1,7965,26,61.1
Coimbatore,Thiruppur,11.10319,77.39866,2021,45,11,26.1,63.2,5.9,69.9,4585,33,68.4
Coimbatore,Thiruppur,11.10319,77.39866,2021,46,11,32.5,60.1,6.7,65.1,3881,37,79.1
Coimbatore,Thiruppur,11.10319,77.39866,2021,47,11,29.0,58.1,2.4,70.0,14174,36,66.0
Coimbatore,Thiruppur,11.10319,77.39866,2021,48,12,31.4,57.3,0.2,71.0,12401,33,59.0
Coimbatore,Thiruppur,11.10319,77.39866,2021,49,12,31.7,54.3,19.9,88.1,9486,42,79.9
Coimbatore,Thiruppur,11.10319,77.39866,2021,50,12,35.6,43.3,1.1,86.8,8611,43,65.4
Coimbatore,Thiruppur,11.10319,77.39866,2021,51,12,33.4,46.0,1.9,61.0,1822,35,69.7
Coimbatore,Thiruppur,11.10319,77.39866,2021,52,12,34.9,41.3,8.4,65.3,10132,31,76.5
Coimbatore,Thiruppur,11.10319,77.39866,2022,1,1,33.5,41.5,1.8,86.8,5082,44,64.7
Coimbatore,Thiruppur,11.10319,77.39866,2022,2,1,33.0,50.6,8.7,73.5,14899,31,76.2
Coimbatore,Thiruppur,11.10319,77.39866,2022,3,1,34.0,44.8,0.6,71.7,2988,34,61.0
Coimbatore,Thiruppur,11.10319,77.39866,2022,4,1,32.7,47.0,0.3,61.0,8478,28,58.9
Coimbatore,Thiruppur,11.10319,77.39866,2022,5,2,33.3,40.0,0.8,69.6,3184,26,56.5
Coimbatore,Thiruppur,11.10319,77.39866,2022,6,2,32.2,40.0,1.8,78.2,14130,32,56.0
Coimbatore,Thiruppur,11.10319,77.39866,2022,7,2,34.1,45.0,3.8,70.3,8612,24,63.9
Coimbatore,Thiruppur,11.10319,77.39866,2022,8,2,32.7,43.1,2.3,67.6,11937,25,57.7
Coimbatore,Thiruppur,11.10319,77.39866,2022,9,3,34.4,41.8,0.3,72.6,9702,17,48.3
Coimbatore,Thiruppur,11.10319,77.39866,2022,10,3,33.1,40.0,12.6,56.6,10157,10,63.6
Coimbatore,Thiruppur,11.10319,77.39866,2022,11,3,30.6,45.0,3.4,82.0,10755,20,48.0
Coimbatore,Thiruppur,11.10319,77.39866,2022,12,3,32.7,45.5,8.4,67.0,6198,9,55.9
Coimbatore,Thiruppur,11.10319,77.39866,2022,13,3,27.8,50.0,7.9,76.6,13374,16,48.8
Coimbatore,Thiruppur,11.10319,77.39866,2022,14,4,29.0,49.8,9.3,69.4,8251,11,51.1
Coimbatore,Thiruppur,11.10319,77.39866,2022,15,4,29.5,43.9,3.0,67.6,11037,12,43.1
Coimbatore,Thiruppur,11.10319,77.39866,2022,16,4,22.7,53.1,6.9,60.8,14353,4,40.7
Coimbatore,Thiruppur,11.10319,77.39866,2022,17,4,25.8,48.7,3.3,66.2,12784,0,35.4
Coimbatore,Thiruppur,11.10319,77.39866,2022,18,5,22.7,60.0,6.1,71.5,9270,2,36.7
Coimbatore,Thiruppur,11.10319,77.39866,2022,19,5,20.9,55.9,0.0,82.5,7991,4,15.0
Coimbatore,Thiruppur,11.10319,77.39866,2022,20,5,20.7,66.1,0.8,81.7,14608,14,25.2
Coimbatore,Thiruppur,11.10319,77.39866,2022,21,5,21.1,66.2,18.5,56.4,9976,3,46.8
Coimbatore,Thiruppur,11.10319,77.39866,2022,22,6,17.2,65.8,83.4,69.5,8305,2,50.1
Coimbatore,Thiruppur,11.10319,77.39866,2022,23,6,15.0,65.0,78.6,76.0,3607,5,45.9
Coimbatore,Thiruppur,11.10319,77.39866,2022,24,6,16.1,71.1,13.6,72.5,13184,13,40.3
Coimbatore,Thiruppur,11.10319,77.39866,2022,25,6,17.3,68.5,24.9,81.3,8777,4,40.7
Coimbatore,Thiruppur,11.10319,77.39866,2022,26,6,16.5,77.7,63.7,74.2,8373,10,53.5
Coimbatore,Thiruppur,11.10319,77.39866,2022,27,7,16.8,71.9,54.5,99.8,5246,24,50.7
Coimbatore,Thiruppur,11.10319,77.39866,2022,28,7,15.0,78.2,108.7,60.0,13317,9,62.1
Coimbatore,Thiruppur,11.10319,77.39866,2022,29,7,15.4,80.2,108.0,86.2,5050,24,62.1
Coimbatore,Thiruppur,11.10319,77.39866,2022,30,7,15.0,91.2,4.3,78.6,14760,23,47.5
Coimbatore,Thiruppur,11.10319,77.39866,2022,31,8,15.0,89.0,21.3,79.4,11447,18,57.8
Coimbatore,Thiruppur,11.10319,77.39866,2022,32,8,16.8,78.9,41.8,83.2,5543,17,59.0
Coimbatore,Thiruppur,11.10319,77.39866,2022,33,8,15.5,88.2,54.4,98.9,13547,35,66.3
Coimbatore,Thiruppur,11.10319,77.39866,2022,34,8,16.6,71.9,21.6,73.7,13741,20,56.6
Coimbatore,Thiruppur,11.10319,77.39866,2022,35,8,18.8,79.5,10.8,76.2,9540,24,58.2
Coimbatore,Thiruppur,11.10319,77.39866,2022,36,9,20.7,77.6,27.0,59.2,8939,28,72.0
Coimbatore,Thiruppur,11.10319,77.39866,2022,37,9,16.5,68.4,72.4,72.2,11268,22,67.0
Coimbatore,Thiruppur,11.10319,77.39866,2022,38,9,20.8,74.8,51.4,85.2,4919,36,72.6
Coimbatore,Thiruppur,11.10319,77.39866,2022,39,9,18.6,69.2,17.7,63.5,5499,24,62.8
Coimbatore,Thiruppur,11.10319,77.39866,2022,40,10,21.2,74.3,71.6,67.3,8206,26,78.4
Coimbatore,Thiruppur,11.10319,77.39866,2022,41,10,24.2,77.1,18.1,75.3,2269,36,74.3
Coimbatore,Thiruppur,11.10319,77.39866,2022,42,10,25.8,65.6,47.8,76.2,12690,38,81.5
Coimbatore,Thiruppur,11.10319,77.39866,2022,43,10,26.6,62.0,27.5,89.3,5681,43,76.5
Coimbatore,Thiruppur,11.10319,77.39866,2022,44,11,28.0,60.0,1.9,78.2,4841,41,64.5
Coimbatore,Thiruppur,11.10319,77.39866,2022,45,11,30.8,57.8,7.1,69.2,5451,33,76.9
Coimbatore,Thiruppur,11.10319,77.39866,2022,46,11,29.4,57.8,2.0,76.1,6502,36,66.5
Coimbatore,Thiruppur,11.10319,77.39866,2022,47,11,30.5,56.1,7.3,71.4,6238,43,77.8
Coimbatore,Thiruppur,11.10319,77.39866,2022,48,11,27.8,61.8,10.8,72.8,9849,39,77.7
Coimbatore,Thiruppur,11.10319,77.39866,2022,49,12,30.8,51.9,8.8,82.6,2320,38,73.7
Coimbatore,Thiruppur,11.10319,77.39866,2022,50,12,36.1,50.1,2.0,77.2,3267,44,74.9
Coimbatore,Thiruppur,11.10319,77.39866,2022,51,12,35.4,51.9,0.3,83.1,3471,39,67.1
Coimbatore,Thiruppur,11.10319,77.39866,2022,52,12,32.8,53.5,18.8,83.9,4788,46,86.0
Coimbatore,Palladam,11.005831,77.287908,2020,1,1,33.9,40.0,9.3,88.5,13822,38,49.6
Coimbatore,Palladam,11.005831,77.287908,2020,2,1,38.3,45.1,7.1,63.6,1672,40,84.0
Coimbatore,Palladam,11.005831,77.287908,2020,3,1,36.3,46.7,0.5,62.1,6688,36,69.0
Coimbatore,Palladam,11.005831,77.287908,2020,4,1,37.1,40.0,4.8,84.7,9728,44,75.2
Coimbatore,Palladam,11.005831,77.287908,2020,5,1,34.0,40.0,9.5,75.0,8018,41,77.2
Coimbatore,Palladam,11.005831,77.287908,2020,6,2,36.3,40.0,2.2,97.1,11838,49,70.0
Coimbatore,Palladam,11.005831,77.287908,2020,7,2,31.3,43.9,2.3,71.1,7071,35,67.4
Coimbatore,Palladam,11.005831,77.287908,2020,8,2,33.7,46.4,7.2,65.8,2129,34,79.1
Coimbatore,Palladam,11.005831,77.287908,2020,9,2,34.6,41.6,2.8,74.5,9289,34,69.4
Coimbatore,Palladam,11.005831,77.287908,2020,10,3,31.0,40.0,15.2,83.0,11609,31,71.1
Coimbatore,Palladam,11.005831,77.287908,2020,11,3,30.0,46.4,0.4,65.6,6590,27,53.8
Coimbatore,Palladam,11.005831,77.287908,2020,12,3,29.1,50.8,3.3,69.5,1207,29,61.0
Coimbatore,Palladam,11.005831,77.287908,2020,13,3,24.4,40.3,2.3,88.8,14919,26,43.1
Coimbatore,Palladam,11.005831,77.287908,2020,14,4,28.2,40.0,5.6,65.7,7882,14,52.9
Coimbatore,Palladam,11.005831,77.287908,2020,15,4,26.5,50.0,4.3,72.8,14473,20,50.9
Coimbatore,Palladam,11.005831,77.287908,2020,16,4,25.4,62.7,3.9,68.3,9031,19,53.5
Coimbatore,Palladam,11.005831,77.287908,2020,17,4,22.0,40.9,0.3,82.1,2729,24,27.6
Coimbatore,Palladam,11.005831,77.287908,2020,18,4,24.2,51.0,0.9,73.3,8102,11,35.0
Coimbatore,Palladam,11.005831,77.287908,2020,19,5,19.5,53.4,5.2,85.5,6934,19,38.1
Coimbatore,Palladam,11.005831,77.287908,2020,20,5,18.9,59.3,1.6,75.6,11413,15,33.8
Coimbatore,Palladam,11.005831,77.287908,2020,21,5,18.2,62.5,4.2,54.0,14577,12,42.2
Coimbatore,Palladam,11.005831,77.287908,2020,22,5,18.7,66.8,0.3,59.1,8532,8,30.2
Coimbatore,Palladam,11.005831,77.287908,2020,23,6,15.0,58.7,6.2,85.5,12588,19,32.2
Coimbatore,Palladam,11.005831,77.287908,2020,24,6,16.8,63.1,96.7,77.3,3506,17,57.2
Coimbatore,Palladam,11.005831,77.287908,2020,25,6,15.2,71.5,33.9,58.9,8135,14,53.7
Coimbatore,Palladam,11.005831,77.287908,2020,26,6,16.4,75.8,7.4,90.1,3885,22,42.9
